orderNum;_id;date;clientId;percent
251;67f5f3bcee9adafd04527e24;2024-09-13T00:00:00.000Z;67f56eca575fff8fe23c7a2e;15
252;67f5f3bcee9adafd04527e25;2024-09-14T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
253;67f5f3bcee9adafd04527e26;2024-09-14T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
254;67f5f3bcee9adafd04527e27;2024-09-16T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
255;67f5f3bcee9adafd04527e28;2024-09-16T00:00:00.000Z;67f56eca575fff8fe23c7ab6;15
256;67f5f3bcee9adafd04527e29;2024-09-17T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
257;67f5f3bcee9adafd04527e2a;2024-09-17T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
258;67f5f3bcee9adafd04527e2b;2024-09-19T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
259;67f5f3bcee9adafd04527e2c;2024-09-20T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
260;67f5f3bcee9adafd04527e2d;2024-09-20T00:00:00.000Z;67f56eca575fff8fe23c7ab8;10
261;67f5f3bcee9adafd04527e2e;2024-09-21T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
262;67f5f3bcee9adafd04527e2f;2025-01-06T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
263;67f5f3bcee9adafd04527e30;2024-09-25T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
264;67f5f3bcee9adafd04527e31;2024-09-25T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
265;67f5f3bcee9adafd04527e32;2024-09-27T00:00:00.000Z;67f56eca575fff8fe23c7aba;15
266;67f5f3bcee9adafd04527e33;2024-09-27T00:00:00.000Z;67f56eca575fff8fe23c7aa1;15
267;67f5f3bcee9adafd04527e34;2024-10-15T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
268;67f5f3bcee9adafd04527e35;2024-09-27T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
269;67f5f3bcee9adafd04527e36;2024-09-27T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
270;67f5f3bcee9adafd04527e37;2024-09-28T00:00:00.000Z;67f56eca575fff8fe23c7abb;15
271;67f5f3bcee9adafd04527e38;2024-09-30T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
272;67f5f3bcee9adafd04527e39;2024-09-30T00:00:00.000Z;67f56eca575fff8fe23c7a15;10
273;67f5f3bcee9adafd04527e3a;2024-10-03T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
274;67f5f3bcee9adafd04527e3b;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7a92;10
275;67f5f3bcee9adafd04527e3c;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
276;67f5f3bcee9adafd04527e3d;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7ab8;15
277;67f5f3bcee9adafd04527e3e;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7abc;15
278;67f5f3bcee9adafd04527e3f;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
279;67f5f3bcee9adafd04527e40;2024-10-04T00:00:00.000Z;67f56eca575fff8fe23c7a17;15
280;67f5f3bcee9adafd04527e41;2024-10-06T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
281;67f5f3bcee9adafd04527e42;2024-10-07T00:00:00.000Z;67f56eca575fff8fe23c7a52;15
282;67f5f3bcee9adafd04527e43;2024-10-07T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
283;67f5f3bcee9adafd04527e44;2024-10-10T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
284;67f5f3bcee9adafd04527e45;2024-10-10T00:00:00.000Z;67f56eca575fff8fe23c7abf;15
285;67f5f3bcee9adafd04527e46;2024-10-11T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
286;67f5f3bcee9adafd04527e47;2024-10-11T00:00:00.000Z;67f56eca575fff8fe23c7aa1;10
287;67f5f3bcee9adafd04527e48;2024-10-11T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
288;67f5f3bcee9adafd04527e49;2024-10-11T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
289;67f5f3bcee9adafd04527e4a;2024-10-11T00:00:00.000Z;67f56eca575fff8fe23c7ac1;15
290;67f5f3bcee9adafd04527e4b;2024-10-10T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
291;67f5f3bcee9adafd04527e4c;2024-10-13T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
292;67f5f3bcee9adafd04527e4d;2024-10-14T00:00:00.000Z;67f56eca575fff8fe23c7ac2;15
293;67f5f3bcee9adafd04527e4e;2024-10-14T00:00:00.000Z;67f56eca575fff8fe23c7a28;15
294;67f5f3bcee9adafd04527e4f;2024-10-15T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
295;67f5f3bcee9adafd04527e50;2024-10-15T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
296;67f5f3bcee9adafd04527e51;2024-10-18T00:00:00.000Z;67f56eca575fff8fe23c7aa1;15
297;67f5f3bcee9adafd04527e52;2024-10-18T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
298;67f5f3bcee9adafd04527e53;2024-10-18T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
299;67f5f3bcee9adafd04527e54;2024-10-19T00:00:00.000Z;67f56eca575fff8fe23c7ab7;10
300;67f5f3bcee9adafd04527e55;2024-10-19T00:00:00.000Z;67f56eca575fff8fe23c7a52;15
301;67f5f3bcee9adafd04527e56;2024-10-19T00:00:00.000Z;67f56eca575fff8fe23c7ac3;15
302;67f5f3bcee9adafd04527e57;2024-10-19T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
303;67f5f3bcee9adafd04527e58;2024-10-20T00:00:00.000Z;67f56eca575fff8fe23c7a52;10
304;67f5f3bcee9adafd04527e59;2024-10-20T00:00:00.000Z;67f56eca575fff8fe23c7a28;15
305;67f5f3bcee9adafd04527e5a;2024-10-21T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
306;67f5f3bcee9adafd04527e5b;2024-10-23T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
307;67f5f3bcee9adafd04527e5c;2024-10-23T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
308;67f5f3bcee9adafd04527e5d;2024-10-25T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
309;67f5f3bcee9adafd04527e5e;2024-10-25T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
310;67f5f3bcee9adafd04527e5f;2024-10-27T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
311;67f5f3bcee9adafd04527e60;2024-10-28T00:00:00.000Z;67f56eca575fff8fe23c7a2e;15
312;67f5f3bcee9adafd04527e61;2024-10-28T00:00:00.000Z;67f56eca575fff8fe23c7a68;15
313;67f5f3bcee9adafd04527e62;2024-10-28T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
314;67f5f3bcee9adafd04527e63;2024-10-29T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
315;67f5f3bcee9adafd04527e64;2024-10-29T00:00:00.000Z;67f56eca575fff8fe23c7abb;15
316;67f5f3bcee9adafd04527e65;2024-10-30T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
317;67f5f3bcee9adafd04527e66;2024-10-31T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
318;67f5f3bcee9adafd04527e67;2024-10-31T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
319;67f5f3bcee9adafd04527e68;2024-10-31T00:00:00.000Z;67f56eca575fff8fe23c7ac6;15
320;67f5f3bcee9adafd04527e69;2024-11-01T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
321;67f5f3bcee9adafd04527e6a;2024-11-01T00:00:00.000Z;67f56eca575fff8fe23c7aa1;15
322;67f5f3bcee9adafd04527e6b;2024-11-01T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
323;67f5f3bcee9adafd04527e6c;2024-11-02T00:00:00.000Z;67f56eca575fff8fe23c7ab7;10
324;67f5f3bcee9adafd04527e6d;2024-11-03T00:00:00.000Z;67f56eca575fff8fe23c7ac7;10
325;67f5f3bcee9adafd04527e6e;2024-11-04T00:00:00.000Z;67f56eca575fff8fe23c7ac8;15
326;67f5f3bcee9adafd04527e6f;2025-12-29T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
327;67f5f3bcee9adafd04527e70;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7ac9;10
328;67f5f3bcee9adafd04527e71;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
329;67f5f3bcee9adafd04527e72;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
330;67f5f3bcee9adafd04527e73;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
331;67f5f3bcee9adafd04527e74;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a59;15
332;67f5f3bcee9adafd04527e75;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
333;67f5f3bcee9adafd04527e76;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
334;67f5f3bcee9adafd04527e77;2024-11-08T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
335;67f5f3bcee9adafd04527e78;2024-11-11T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
336;67f5f3bcee9adafd04527e79;2024-11-11T00:00:00.000Z;67f56eca575fff8fe23c7a17;15
337;67f5f3bcee9adafd04527e7a;2024-11-14T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
338;67f5f3bcee9adafd04527e7b;2024-11-14T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
339;67f5f3bcee9adafd04527e7c;2024-11-14T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
340;67f5f3bcee9adafd04527e7d;2024-11-14T00:00:00.000Z;67f56eca575fff8fe23c7acc;15
341;67f5f3bcee9adafd04527e7e;2024-11-15T00:00:00.000Z;67f56eca575fff8fe23c7aa1;15
342;67f5f3bcee9adafd04527e7f;2024-11-15T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
343;67f5f3bcee9adafd04527e80;2024-11-15T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
344;67f5f3bcee9adafd04527e81;2024-11-16T00:00:00.000Z;67f56eca575fff8fe23c7ace;15
345;67f5f3bcee9adafd04527e82;2024-11-18T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
346;67f5f3bcee9adafd04527e83;2024-11-18T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
347;67f5f3bcee9adafd04527e84;2024-11-18T00:00:00.000Z;67f56eca575fff8fe23c7a90;15
348;67f5f3bcee9adafd04527e85;2024-11-19T00:00:00.000Z;67f56eca575fff8fe23c7abb;15
349;67f5f3bcee9adafd04527e86;2024-11-20T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
350;67f5f3bcee9adafd04527e87;2024-11-21T00:00:00.000Z;67f56eca575fff8fe23c7acf;15
351;67f5f3bcee9adafd04527e88;2024-11-22T00:00:00.000Z;67f56eca575fff8fe23c7a55;15
352;67f5f3bcee9adafd04527e89;2024-11-22T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
353;67f5f3bcee9adafd04527e8a;2024-11-22T00:00:00.000Z;67f56eca575fff8fe23c7ab8;15
354;67f5f3bcee9adafd04527e8b;2024-11-22T00:00:00.000Z;67f56eca575fff8fe23c7ad0;15
355;67f5f3bcee9adafd04527e8c;2024-11-24T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
356;67f5f3bcee9adafd04527e8d;2024-11-26T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
357;67f5f3bcee9adafd04527e8e;2024-11-26T00:00:00.000Z;67f56eca575fff8fe23c7ad4;10
358;67f5f3bcee9adafd04527e8f;2024-11-26T00:00:00.000Z;67f56eca575fff8fe23c7ac6;15
359;67f5f3bcee9adafd04527e90;2024-11-28T00:00:00.000Z;67f56eca575fff8fe23c7ad5;10
360;67f5f3bcee9adafd04527e91;2024-11-28T00:00:00.000Z;67f56eca575fff8fe23c7a68;10
361;67f5f3bcee9adafd04527e92;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7ad0;10
362;67f5f3bcee9adafd04527e93;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7ac1;15
363;67f5f3bcee9adafd04527e94;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7ad6;10
364;67f5f3bcee9adafd04527e95;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7ad8;15
365;67f5f3bcee9adafd04527e96;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
366;67f5f3bcee9adafd04527e97;2024-11-29T00:00:00.000Z;67f56eca575fff8fe23c7a96;10
367;67f5f3bcee9adafd04527e98;2024-12-03T00:00:00.000Z;67f56eca575fff8fe23c7ac6;15
368;67f5f3bcee9adafd04527e99;2024-12-03T00:00:00.000Z;67f56eca575fff8fe23c7ace;15
369;67f5f3bcee9adafd04527e9a;2024-12-04T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
370;67f5f3bcee9adafd04527e9b;2024-12-04T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
371;67f5f3bcee9adafd04527e9c;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7ad4;10
372;67f5f3bcee9adafd04527e9d;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7aa1;10
373;67f5f3bcee9adafd04527e9e;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
374;67f5f3bcee9adafd04527e9f;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7ad0;15
375;67f5f3bcee9adafd04527ea0;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7ad8;15
376;67f5f3bcee9adafd04527ea1;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
377;67f5f3bcee9adafd04527ea2;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7a2e;15
378;67f5f3bcee9adafd04527ea3;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7ad9;15
379;67f5f3bcee9adafd04527ea4;2024-12-06T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
380;67f5f3bcee9adafd04527ea5;2024-12-08T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
381;67f5f3bcee9adafd04527ea6;2024-12-08T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
382;67f5f3bcee9adafd04527ea7;2024-12-09T00:00:00.000Z;67f56eca575fff8fe23c7a15;10
383;67f5f3bcee9adafd04527ea8;2024-12-09T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
384;67f5f3bcee9adafd04527ea9;2024-12-09T00:00:00.000Z;67f56eca575fff8fe23c7abb;10
385;67f5f3bcee9adafd04527eaa;2024-12-10T00:00:00.000Z;67f56eca575fff8fe23c7a68;15
386;67f5f3bcee9adafd04527eab;2024-12-10T00:00:00.000Z;67f56eca575fff8fe23c7acf;15
387;67f5f3bcee9adafd04527eac;2024-12-12T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
388;67f5f3bcee9adafd04527ead;2024-12-12T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
389;67f5f3bcee9adafd04527eae;2024-12-13T00:00:00.000Z;67f56eca575fff8fe23c7ab8;15
390;67f5f3bcee9adafd04527eaf;2024-12-13T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
391;67f5f3bcee9adafd04527eb0;2024-12-13T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
392;67f5f3bcee9adafd04527eb1;2024-12-13T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
393;67f5f3bcee9adafd04527eb2;2024-12-15T00:00:00.000Z;67f56eca575fff8fe23c7a28;15
394;67f5f3bcee9adafd04527eb3;2024-12-15T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
395;67f5f3bcee9adafd04527eb4;2024-12-16T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
396;67f5f3bcee9adafd04527eb5;2024-12-16T00:00:00.000Z;67f56eca575fff8fe23c7ac6;15
397;67f5f3bcee9adafd04527eb6;2024-12-18T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
398;67f5f3bcee9adafd04527eb7;2024-12-19T00:00:00.000Z;67f56eca575fff8fe23c7ad8;10
399;67f5f3bcee9adafd04527eb8;2024-12-20T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
400;67f5f3bcee9adafd04527eb9;2024-12-20T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
401;67f5f3bcee9adafd04527eba;2024-12-20T00:00:00.000Z;67f56eca575fff8fe23c7adc;10
402;67f5f3bcee9adafd04527ebb;2024-12-20T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
403;67f5f3bcee9adafd04527ebc;2024-12-23T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
404;67f5f3bcee9adafd04527ebd;2024-12-23T00:00:00.000Z;67f56eca575fff8fe23c7ae1;10
405;67f5f3bcee9adafd04527ebe;2024-12-23T00:00:00.000Z;67f56eca575fff8fe23c7ade;15
406;67f5f3bcee9adafd04527ebf;2024-12-23T00:00:00.000Z;67f56eca575fff8fe23c7adf;15
407;67f5f3bcee9adafd04527ec0;2024-12-24T00:00:00.000Z;67f56eca575fff8fe23c7ab7;15
408;67f5f3bcee9adafd04527ec1;2024-12-24T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
409;67f5f3bcee9adafd04527ec2;2024-12-24T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
410;67f5f3bcee9adafd04527ec3;2024-12-26T00:00:00.000Z;67f56eca575fff8fe23c7ad0;15
411;67f5f3bcee9adafd04527ec4;2024-12-27T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
412;67f5f3bcee9adafd04527ec5;2024-12-27T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
413;67f5f3bcee9adafd04527ec6;2024-12-27T00:00:00.000Z;67f56eca575fff8fe23c7aa4;15
414;67f5f3bcee9adafd04527ec7;2025-12-28T00:00:00.000Z;67f56eca575fff8fe23c7a52;15
415;67f5f3bcee9adafd04527ec8;2024-12-30T00:00:00.000Z;67f56eca575fff8fe23c7ae2;15
416;67f5f3bcee9adafd04527ec9;2024-12-30T00:00:00.000Z;67f56eca575fff8fe23c7a53;15
417;67f5f3bcee9adafd04527eca;2024-12-30T00:00:00.000Z;67f56eca575fff8fe23c7ae1;15
418;67f5f3bcee9adafd04527ecb;2025-01-04T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
419;67f5f3bcee9adafd04527ecc;2025-01-04T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
420;67f5f3bcee9adafd04527ecd;2025-01-08T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
421;67f5f3bcee9adafd04527ece;2025-01-09T00:00:00.000Z;67f56eca575fff8fe23c7acc;15
422;67f5f3bcee9adafd04527ecf;2025-01-17T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
423;67f5f3bcee9adafd04527ed0;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7ae3;15
424;67f5f3bcee9adafd04527ed1;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7aa1;15
425;67f5f3bcee9adafd04527ed2;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
426;67f5f3bcee9adafd04527ed3;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7a53;15
427;67f5f3bcee9adafd04527ed4;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7ae4;10
428;67f5f3bcee9adafd04527ed5;2025-01-10T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
429;67f5f3bcee9adafd04527ed6;2025-01-11T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
430;67f5f3bcee9adafd04527ed7;2025-01-12T00:00:00.000Z;67f56eca575fff8fe23c7ae6;15
431;67f5f3bcee9adafd04527ed8;2025-01-14T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
432;67f5f3bcee9adafd04527ed9;2025-01-14T00:00:00.000Z;67f56eca575fff8fe23c7abb;15
433;67f5f3bcee9adafd04527eda;2025-01-16T00:00:00.000Z;67f56eca575fff8fe23c7a37;15
434;67f5f3bcee9adafd04527edb;2025-01-17T00:00:00.000Z;67f56eca575fff8fe23c7ab8;10
435;67f5f3bcee9adafd04527edc;2025-01-17T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
436;67f5f3bcee9adafd04527edd;2025-01-17T00:00:00.000Z;67f56eca575fff8fe23c7aa4;15
437;67f5f3bcee9adafd04527ede;2025-01-17T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
438;67f5f3bcee9adafd04527edf;2025-01-20T00:00:00.000Z;67f56eca575fff8fe23c7a67;15
439;67f5f3bcee9adafd04527ee0;2025-01-20T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
440;67f5f3bcee9adafd04527ee1;2025-01-20T00:00:00.000Z;67f56eca575fff8fe23c7ae9;15
441;67f5f3bcee9adafd04527ee2;2025-01-22T00:00:00.000Z;67f56eca575fff8fe23c7aea;10
442;67f5f3bcee9adafd04527ee3;2025-01-21T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
443;67f5f3bcee9adafd04527ee4;2025-01-23T00:00:00.000Z;67f56eca575fff8fe23c7aeb;15
444;67f5f3bcee9adafd04527ee5;2025-01-24T00:00:00.000Z;67f56eca575fff8fe23c7acc;15
445;67f5f3bcee9adafd04527ee6;2025-01-24T00:00:00.000Z;67f56eca575fff8fe23c7a3b;15
446;67f5f3bcee9adafd04527ee7;2025-01-24T00:00:00.000Z;67f56eca575fff8fe23c7a92;10
447;67f5f3bcee9adafd04527ee8;2025-01-24T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
448;67f5f3bcee9adafd04527ee9;2025-01-24T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
449;67f5f3bcee9adafd04527eea;2025-01-26T00:00:00.000Z;67f56eca575fff8fe23c7aef;15
450;67f5f3bcee9adafd04527eeb;2025-01-26T00:00:00.000Z;67f56eca575fff8fe23c7ae1;15
451;67f5f3bcee9adafd04527eec;2025-01-26T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
452;67f5f3bcee9adafd04527eed;2025-01-26T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
453;67f5f3bcee9adafd04527eee;2025-01-26T00:00:00.000Z;67f56eca575fff8fe23c7a96;10
454;67f5f3bcee9adafd04527eef;2025-01-27T00:00:00.000Z;67f56eca575fff8fe23c7a37;15
455;67f5f3bcee9adafd04527ef0;2025-01-27T00:00:00.000Z;67f56eca575fff8fe23c7a37;15
456;67f5f3bcee9adafd04527ef1;2025-01-28T00:00:00.000Z;67f56eca575fff8fe23c7ab0;15
457;67f5f3bcee9adafd04527ef2;2025-01-28T00:00:00.000Z;67f56eca575fff8fe23c7abb;15
458;67f5f3bcee9adafd04527ef3;2025-01-31T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
459;67f5f3bcee9adafd04527ef4;2025-02-01T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
460;67f5f3bcee9adafd04527ef5;2025-02-01T00:00:00.000Z;67f56eca575fff8fe23c7a96;10
461;67f5f3bcee9adafd04527ef6;2025-02-03T00:00:00.000Z;67f56eca575fff8fe23c7ab0;10
462;67f5f3bcee9adafd04527ef7;2025-02-05T00:00:00.000Z;67f56eca575fff8fe23c7a28;15
463;67f5f3bcee9adafd04527ef8;2025-02-05T00:00:00.000Z;67f56eca575fff8fe23c7af0;15
464;67f5f3bcee9adafd04527ef9;2025-02-05T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
465;67f5f3bcee9adafd04527efa;2025-02-05T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
466;67f5f3bcee9adafd04527efb;2025-02-07T00:00:00.000Z;67f56eca575fff8fe23c7a37;15
467;67f5f3bcee9adafd04527efc;2025-02-07T00:00:00.000Z;67f56eca575fff8fe23c7a37;15
468;67f5f3bcee9adafd04527efd;2025-02-07T00:00:00.000Z;67f56eca575fff8fe23c7a99;15
469;67f5f3bcee9adafd04527efe;2025-02-05T00:00:00.000Z;67f56eca575fff8fe23c7af2;15
470;67f5f3bcee9adafd04527eff;2025-02-11T00:00:00.000Z;67f56eca575fff8fe23c7a50;10
471;67f5f3bcee9adafd04527f00;2025-02-11T00:00:00.000Z;67f56eca575fff8fe23c7abb;10
472;67f5f3bcee9adafd04527f01;2025-01-30T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
473;67f5f3bcee9adafd04527f02;2025-02-14T00:00:00.000Z;67f56eca575fff8fe23c7af4;15
474;67f5f3bcee9adafd04527f03;2025-02-14T00:00:00.000Z;67f56eca575fff8fe23c7a96;10
475;67f5f3bcee9adafd04527f04;2025-02-15T00:00:00.000Z;67f56eca575fff8fe23c7a2f;10
476;67f5f3bcee9adafd04527f05;2025-02-17T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
477;67f5f3bcee9adafd04527f06;2025-02-18T00:00:00.000Z;67f56eca575fff8fe23c7af6;15
478;67f5f3bcee9adafd04527f07;2025-02-18T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
479;67f5f3bcee9adafd04527f08;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
480;67f5f3bcee9adafd04527f09;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7af9;20
481;67f5f3bcee9adafd04527f0a;2025-02-21T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
482;67f5f3bcee9adafd04527f0b;2025-02-21T00:00:00.000Z;67f56eca575fff8fe23c7aa4;15
483;67f5f3bcee9adafd04527f0c;2025-02-21T00:00:00.000Z;67f56eca575fff8fe23c7afa;15
484;67f5f3bcee9adafd04527f0d;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
485;67f5f3bcee9adafd04527f0e;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
486;67f5f3bcee9adafd04527f0f;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
487;67f5f3bcee9adafd04527f10;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
488;67f5f3bcee9adafd04527f11;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
489;67f5f3bcee9adafd04527f12;2025-02-20T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
490;67f5f3bcee9adafd04527f13;2025-02-22T00:00:00.000Z;67f56eca575fff8fe23c7afc;15
491;67f5f3bcee9adafd04527f14;2025-02-23T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
492;67f5f3bcee9adafd04527f15;2025-02-24T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
493;67f5f3bcee9adafd04527f16;2025-02-26T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
494;67f5f3bcee9adafd04527f17;2025-02-26T00:00:00.000Z;67f56eca575fff8fe23c7af6;15
495;67f5f3bcee9adafd04527f18;2025-02-27T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
496;67f5f3bcee9adafd04527f19;2025-02-28T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
497;67f5f3bcee9adafd04527f1a;2025-02-28T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
498;67f5f3bcee9adafd04527f1b;2025-02-28T00:00:00.000Z;67f56eca575fff8fe23c7afc;15
499;67f5f3bcee9adafd04527f1c;2025-03-02T00:00:00.000Z;67f56eca575fff8fe23c7aff;15
