orderId;item;url;courierNumber;dateTo;quantity;discountPrice;price;deliveryPost;payment;pvzId;ord;pai;rec;ship;;
678780ff59f103dce29e0463;Планшет Teclast T50;https://market.yandex.ru/cc/kSzvkWo/;;2024-05-10;1;13284;13284;;14612;6745c7ddc775afaf7466bbe4;true;true;true;true;;
678780ff59f103dce29e0463;Чехол для Teclast T50 отмена;https://www.wildberries.ru/catalog/169093098/detail.aspx?targetUrl=SN;;2024-05-09;0;624;651;;0;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0463;Чехол для Teclast T50;https://ozon.ru/t/a288Bp;;2024-06-20;1;688;689;;758;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0463;Клей прозрачный;https://www.wildberries.ru/catalog/204682210/detail.aspx?targetUrl=SN;;2024-05-08;2;192;200;;440;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0463;Стержни для клеевого пистолета;https://www.wildberries.ru/catalog/91869468/detail.aspx?targetUrl=SN;;2024-05-08;2;95;99;;218;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0464;Посылка;;0000203343511;2024-05-08;1;2959;2959;;296;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e0464;Посылка;;0000203342080;2024-05-15;1;5990;5990;;599;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e0464;Посылка;;1550013904;2024-05-16;1;11300;11300;;1130;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0464;Посылка;;1550903748;2024-05-13;1;4400;4400;;440;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0464;Посылка СДЭК;;1550403384;2024-05-10;1;9000;9000;;9900;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0465;Посылка СДЭК;;1550775407;;1;25999;25999;;28599;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0466;Набор шестигранников;https://ozon.ru/t/jPY9oo;;2024-05-16;1;642;691;;795;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Морской коллаген;https://ozon.ru/t/5LwaNR;;2024-05-12;1;266;271;;312;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Пластырь для похудения;https://ozon.ru/t/k81r0q;;2024-05-13;1;322;329;;378;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Масло оливковое;https://ozon.ru/t/jPE21G;;2024-05-17;1;394;426;;490;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Набо шампунь + маска;https://ozon.ru/t/NVG9G1;;2024-05-13;1;1142;1177;;1354;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Набор для распиновки;https://ozon.ru/t/VwkbLL;;2024-05-11;1;320;327;;376;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Зеркало смотровое телескопическое;https://ozon.ru/t/RV9NwV;;2024-05-15;1;450;459;;528;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Набо щеток мини;https://ozon.ru/t/lg312d;;2024-05-12;1;334;341;;392;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0466;Держатель для инструмента;https://ozon.ru/t/MV7Kjy;;2024-05-12;1;536;576;;662;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Сироп солёная карамель;https://ozon.ru/t/QVrQl1;;2024-05-13;1;278;284;;327;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Сироп солёная карамель;https://ozon.ru/t/QVrQl1;;2024-05-13;1;278;284;;327;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Сироп Груша;https://ozon.ru/t/MVXLky;;2024-05-12;1;331;338;;389;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Сироп соленая карамель для кофе;https://ozon.ru/t/WY9wld;;2024-05-12;1;373;381;;438;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Жидкий ключ;https://ozon.ru/t/8L7MyG;;2024-05-14;1;294;294;;338;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0468;По штрихкоду;;;2024-05-10;1;6634;6634;;663;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0469;По штрихкоду;;;2024-05-10;1;667;667;;200;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0467;Тюль;;;2024-05-15;1;2240;2399;;2759;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046a;Пряжа плюшевая;https://www.wildberries.ru/catalog/148526880/detail.aspx?targetUrl=SN;;2024-05-13;1;679;708;;814;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046a;Пряжа лавандовый;https://www.wildberries.ru/catalog/166249855/detail.aspx?targetUrl=SN;;2024-05-13;2;295;308;;708;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046a;Пряжа плюшевая 2шт;https://ozon.ru/t/6P2NVk;;2024-05-14;1;525;570;;656;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046a;Пряжа комплект 5шт;https://ozon.ru/t/Gabyj4;;2024-05-18;1;1149;1245;;1432;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0463;Пленка защитная для планшета;;;2024-05-10;1;258;269;;296;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046b;Кисть для румян;https://www.wildberries.ru/catalog/38671169/detail.aspx?targetUrl=SN;;2024-05-14;1;369;385;;443;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Помада стойкая 10 тон;https://www.wildberries.ru/catalog/219300200/detail.aspx?targetUrl=SN;;2024-05-15;1;525;547;;629;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Бронзер для лица;https://www.wildberries.ru/catalog/208233712/detail.aspx?targetUrl=SN;;2024-05-14;1;518;540;;621;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Косметические повязки;https://www.wildberries.ru/catalog/206733758/detail.aspx?targetUrl=SN;;2024-05-14;1;182;190;;219;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Тушь для ресниц;https://www.wildberries.ru/catalog/110774993/detail.aspx?targetUrl=SN;;2024-05-14;1;336;350;;403;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Игра настольная библейская;https://www.wildberries.ru/catalog/173183107/detail.aspx?targetUrl=SN;;2024-05-13;1;767;799;;919;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046b;Палочки для мороженого;https://ozon.ru/t/80Q3E5;;2024-05-14;1;162;165;;190;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046b;Стикеры BQBQERT;https://ozon.ru/t/5ZYjPD;;2024-05-25;1;352;353;;406;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046c;Есть сила благодатная;https://zyorna.ru/catalog/item/est-sila-blagodatnaya-107242;80092796038318;2024-05-23;1;174;174;189;389;6745c7ddc775afaf7466bbdb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Детские праздники;https://notatorg.ru/detyam-k-paskhe-detskie-prazdniki-stikhi-pesni-zagadki;80111196789443;2024-05-27;1;390;390;366;815;6745c7ddc775afaf7466bbdb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Солнце улыбается;http://slovo.net.ru/book/72191/;AGP313787694;2024-05-23;1;540;540;70;691;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Пасхальные и рождественские песни;http://slovo.net.ru/book/100690;AGP313787694;2024-05-23;1;185;185;70;283;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Рождественские и народные песни;http://slovo.net.ru/book/108322;AGP313787694;2024-05-23;1;475;475;70;616;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Рождество Христово …;http://slovo.net.ru/book/108325;AGP313787694;2024-05-23;1;617;617;70;780;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e046c;Набор рождественских звезд;http://slovo.net.ru/book/46851;AGP313787694;2024-05-23;1;52;52;70;130;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e046c;Книга Мои милые малыши;https://www.wildberries.ru/catalog/37318581/detail.aspx?targetUrl=SN;;2024-05-17;1;317;331;;381;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Книга Познаем и исследуем;https://www.wildberries.ru/catalog/12683332/detail.aspx?targetUrl=SN;;2024-05-17;1;406;423;;486;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Книга Учимся вместе с Бимкой;https://www.wildberries.ru/catalog/12872092/detail.aspx?targetUrl=SN;;2024-05-15;1;208;217;;250;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Книжка на елочку звездочка …;https://www.wildberries.ru/catalog/48026306/detail.aspx?targetUrl=SN;;2024-05-18;1;456;476;;547;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Книжка на елочку Дед Мороз…;https://www.wildberries.ru/catalog/48026311/detail.aspx?targetUrl=SN;;2024-05-18;1;456;476;;547;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Книга Время. Времена года;https://www.wildberries.ru/catalog/223186484/detail.aspx?targetUrl=SN;;2024-05-16;1;652;680;;782;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Учебник Родная природа;https://www.wildberries.ru/catalog/205658382/detail.aspx?targetUrl=SN;;2024-05-16;1;921;960;;1104;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Наклейки интерьерные Пасхальная корзина;https://www.wildberries.ru/catalog/7627982/detail.aspx?targetUrl=SN;;2024-05-15;1;218;228;;262;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046c;Наклейки на окна Кленовые листья;https://www.wildberries.ru/catalog/10025859/detail.aspx?targetUrl=SN;;2024-05-16;1;315;329;;378;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046d;Возврат;;;2024-05-20;1;-3174;-3358;;-2854;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046e;Карточки мини христианские;https://ozon.ru/t/XwMq0A;;2024-05-22;1;471;481;;553;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046e;Стикеры 3D, Наклейки;https://ozon.ru/t/aaKa5M;;2024-05-20;1;292;298;;343;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046e;Набор инструментов;https://ozon.ru/t/lrnKXR;;2024-05-15;1;191;195;;224;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046e;Чехол Huawey P40 Lite;https://www.wildberries.ru/catalog/178151775/detail.aspx?targetUrl=SN;;2024-05-15;1;131;137;;158;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e046e;Игра Детская спортивная;https://ozon.ru/t/6r3MBY;;2024-05-15;1;383;391;;450;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046e;Обложка для паспорта;https://ozon.ru/t/2XzyjM;;2024-05-19;1;567;714;;821;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0470;Робот пылесос;https://www.wildberries.ru/catalog/123045992/detail.aspx?targetUrl=SN;;2024-05-16;1;4522;4711;;5418;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Браслет из натуральных камней;https://www.wildberries.ru/catalog/184151297/detail.aspx?targetUrl=SN;;2024-05-15;1;571;595;;684;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Пастила мята;https://www.wildberries.ru/catalog/35679429/detail.aspx?targetUrl=SN;;2024-05-16;1;422;440;;506;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Пастила натуральная ассорти;https://www.wildberries.ru/catalog/26127702/detail.aspx?targetUrl=SN;;2024-05-16;1;745;777;;894;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Пастила шариковая;https://www.wildberries.ru/catalog/88143084/detail.aspx?targetUrl=SN;;2024-05-16;1;293;306;;352;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Кольцо женское серебро;https://www.wildberries.ru/catalog/7658149/detail.aspx?targetUrl=SN;;2024-05-16;1;580;605;;696;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Кольцо с аметистом;https://www.wildberries.ru/catalog/51205604/detail.aspx?targetUrl=SN;;2024-05-16;1;587;612;;704;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0470;Ювелирное кольцо женское;https://www.wildberries.ru/catalog/167376677/detail.aspx?targetUrl=SN;;2024-05-16;1;643;670;;771;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0471;Сетка москитная на дверь;https://ozon.ru/t/ZXr6dB;;2024-05-15;1;591;637;;733;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0471;Боди с длинным рукавом;https://www.wildberries.ru/catalog/210150645/detail.aspx?targetUrl=SN;;2024-05-15;1;1015;1058;;1217;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0472;Катушка для спининга;https://ozon.ru/t/AqlNQE;;2024-05-18;1;765;827;;951;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0472;Спиннинг телескопический;https://ozon.ru/t/jL09Nw;;2024-05-19;1;1280;1381;;1588;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0473;Посылка;;1552314478;2024-05-17;1;14000;14000;650;2050;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0473;Посылка;;1553413608;2024-05-20;1;4500;4500;400;850;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e0474;Диапроектор звуковой;https://ozon.ru/t/VW3EX5;;2024-05-17;1;2257;2443;;2809;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Кот в сапогах;https://ozon.ru/t/7zRa9d;;2024-05-18;1;470;480;;552;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Красная шапочка;https://ozon.ru/t/2wNzoG/;;2024-05-18;1;399;431;;496;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Теремок;https://ozon.ru/t/r4083D;;2024-05-18;1;470;480;;552;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Серая шейка;https://ozon.ru/t/gbA2JR;;2024-05-17;1;446;455;;523;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Мама для мамонтенка;https://ozon.ru/t/Yj8KEZ;;2024-05-18;1;436;471;;542;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Трям! Здравствуйте!;https://ozon.ru/t/Pj8Mry;;2024-05-17;1;423;437;;503;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Колобок, Курочка Ряба;https://ozon.ru/t/KjJoR1;;2024-05-18;1;451;460;;529;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Диафильм Зимняя сказка;https://ozon.ru/t/7QgayV;;2024-05-18;1;394;407;;468;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0474;Пазл Котенок по имени ГАВ;https://ozon.ru/t/QjY88p;;2024-05-17;1;298;304;;350;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0475;Куртка Futurino р158;https://www.detmir.ru/product/index/id/6255561/?variant_id=90477800;;2024-05-20;1;720;720;;828;6745c7ddc775afaf7466bbe2;true;true;true;true;;
678780ff59f103dce29e0475;Куртка Futurino Cool р158;https://www.detmir.ru/product/index/id/6255549/?variant_id=90477722;;2024-05-20;1;576;576;;662;6745c7ddc775afaf7466bbe2;true;true;true;true;;
678780ff59f103dce29e0475;Куртка Futurino р146;https://www.detmir.ru/product/index/id/6335844/?variant_id=90743886;;2024-06-02;1;504;504;;580;6745c7ddc775afaf7466bbe2;true;true;true;true;;
678780ff59f103dce29e0476;По штрихкоду;;;2024-05-17;1;750;750;;200;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0477;Ролики детские;https://www.avito.ru/arhangelsk/sport_i_otdyh/roliki_detskie_2561553836;0000203687057;;1;500;500;159;734;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e0477;Кроссовки ролики 35 размер;https://www.avito.ru/chernyahovsk/odezhda_obuv_aksessuary/krossovki_roliki_4_kolesa_razmer_35_4024157320;80512396148571;;1;2500;2500;1319;4194;6745c7ddc775afaf7466bbdb;true;true;true;true;;
678780ff59f103dce29e0478;Плюшевая пряжа набор №5;https://ozon.ru/t/MaB2nY7;;2024-05-26;1;1105;1197;;1377;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0478;Искусственные цветы;https://ozon.ru/t/y0DN97Y;;2024-05-27;1;645;698;;803;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0478;Кислородный очиститель;https://ozon.ru/t/Y2A9Yno;;2024-05-20;1;490;528;;607;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0478;Кастрюля 6,3л с крышкой;https://www.wildberries.ru/catalog/215156014/detail.aspx?targetUrl=SN;;2024-05-21;1;1326;1368;;1573;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0478;Длинная скалка 41 см;https://www.wildberries.ru/catalog/27291137/detail.aspx?targetUrl=SN;;2024-05-20;1;338;349;;401;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0478;Пряжа плюшевая 3шт 27 ванильный крем;https://www.wildberries.ru/catalog/16134611/detail.aspx?targetUrl=SN;;2024-05-21;1;547;564;;649;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0478;Пряжа плюшевая 3шт 01 белый;https://www.wildberries.ru/catalog/16134606/detail.aspx?targetUrl=SN\;;2024-05-20;1;547;564;;649;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0478;Отпариватель ручной с дисплеем BAUHAUS;https://wildberries.ru/catalog/206777673/detail.aspx;;2024-05-21;1;2213;2282;;2624;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0479;Алмазная мозаика;https://www.wildberries.ru/catalog/227094154/detail.aspx?targetUrl=SN;;2024-06-12;1;926;955;;1098;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0479;Брадсы для скрапбукинга;https://www.wildberries.ru/catalog/200699406/detail.aspx?targetUrl=SN;;2024-05-20;1;165;171;;197;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0479;Набор очков;https://ozon.ru/t/LkG0P8D;;2024-06-01;1;162;162;;186;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0479;Босоножки с завязками;https://www.wildberries.ru/catalog/193579367/detail.aspx?targetUrl=SN;;2024-05-20;1;1937;1997;;2297;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0479;Чехол на Xiaomi Redmi 9A;https://www.wildberries.ru/catalog/140425152/detail.aspx?targetUrl=SN;;2024-05-20;1;200;207;;238;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0479;Игра поймай мяч 2 ракетки;https://ozon.ru/t/BGX5YPP;;2024-05-21;1;520;531;;611;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047a;Посылка;;0000203703665;2024-05-26;1;17079;17079;;1708;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e047a;Посылка;;0000203624791;2024-05-23;1;3999;3999;;400;6745c7ddc775afaf7466bbcb;true;true;true;true;;
678780ff59f103dce29e047a;Посылка;;1553177469;2024-05-21;1;1700;1700;520;690;6745c7ddc775afaf7466bbe0;true;true;true;true;;
678780ff59f103dce29e047b;Ингалятор OMRON C21;https://ozon.ru/t/JKdLbXb;;2024-05-22;1;2072;2177;;2504;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047c;Пастила натуральная ассорти;https://www.wildberries.ru/catalog/26127702/detail.aspx?targetUrl=SN;;2024-05-23;1;753;777;;877;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e047c;Пастила мята, кофе, корица;https://www.wildberries.ru/catalog/35679429/detail.aspx?targetUrl=SN\;;2024-05-23;1;426;440;;540;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e041c;Кабельный тестер;https://ozon.ru/t/oAW6g4E;;2024-05-30;1;1108;1181;;1358;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e041c;Кабельный наконечник;https://ozon.ru/t/EzbGP1E;;2024-05-25;;354;361;;0;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e041c;Клещи переставные;https://ozon.ru/t/z0WdX9R;;2024-05-27;1;445;481;;553;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Букет из мыла;https://ozon.ru/t/GkXpzKj;;2024-05-26;1;963;1045;;1202;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Полотенце махровое;https://ozon.ru/t/RXwY98V;;2024-05-31;1;519;563;;647;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Статуэтка Ника;https://ozon.ru/t/n6RwJee;;2024-05-31;1;685;742;;853;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Столовые приборы;https://ozon.ru/t/DEgpnYa;;2024-05-28;1;783;848;;975;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Подвеска золото красное;https://ozon.ru/t/a4XPbAZ;;2024-05-31;1;2275;2437;;2803;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047f;Подарочный пакет;https://ozon.ru/t/l1wlr2J;;2024-05-25;1;250;255;;293;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e041f;Шубка-кофта розовый;https://www.wildberries.ru/catalog/157567978/detail.aspx?targetUrl=SN;;2024-05-27;1;2658;2798;;3218;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e041f;Шубка-кофта молочный;https://www.wildberries.ru/catalog/139992637/detail.aspx?targetUrl=SN;;2024-05-28;1;2629;2768;;3183;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0424;Ресницы для игрушек;https://www.wildberries.ru/catalog/164005437/detail.aspx?targetUrl=SN;;2024-05-28;1;252;266;;306;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0424;Глазки для игрушек;https://www.wildberries.ru/catalog/81313349/detail.aspx?targetUrl=SN;;2024-05-27;1;171;180;;207;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0424;Пряжа тонкая плюшевая 5шт разноцвет;https://ozon.ru/t/3B7YWbb;;2024-06-02;1;1110;1203;;1383;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0436;Тройник ПНД;https://ozon.ru/t/z0MLV3R;;2024-05-31;2;392;400;;920;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0436;ПНД заглушка 40;https://ozon.ru/t/l1L23GX;;2024-06-03;1;222;227;;261;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0436;Сетка москитная;https://ozon.ru/t/VgDN7eb;;2024-05-30;1;1251;1346;;1548;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046f;Поляризованные очки;https://ozon.ru/t/jrpeQ3n;;2024-06-01;1;1181;1264;;1454;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e046f;Леска рыболовная;https://ozon.ru/t/4rpX0Pl;;2024-06-05;1;373;381;;438;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e047d;Набор нот церковных 13шт;https://www.avito.ru/mineralnye_vody/knigi_i_zhurnaly/noty_dlya_tserkovnogo_hora_i_voskresnoy_shkoly_3899132470;;;1;4515;4515;389;5581;6745c7ddc775afaf7466bbe4;true;true;true;true;;
678780ff59f103dce29e0451;"Наклейки ""Золотая осень""";https://ozon.ru/t/g908VLd;;2024-06-05;1;216;220;;253;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;"Наклейка ""Бабочки""";https://ozon.ru/t/ZZLnwyQ;;2024-06-08;1;426;435;;500;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Витражная пленка;https://ozon.ru/t/jrNlprY;;2024-06-13;1;507;549;;631;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Наклейка статическая тюльпаны;https://ozon.ru/t/zVlwdNq;;2024-06-04;1;522;565;;650;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Наклейка статическая ромашки;https://ozon.ru/t/DRMaloE;;2024-06-04;1;569;616;;708;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Наклейка статическая луговые цветы;https://ozon.ru/t/3pMNga9;;2024-06-04;1;514;557;;641;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Наклейка статическая Луговые островки;https://ozon.ru/t/7pMN9zd;;2024-06-04;1;514;557;;641;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Наклейка статическая Кролики в траве;https://ozon.ru/t/P4Yeo1V;;2024-06-04;1;526;570;;656;6745c7ddc775afaf7466bbd2;true;true;true;true;;
678780ff59f103dce29e0451;Купальник раздельный р28;https://www.wildberries.ru/catalog/156270659/detail.aspx?targetUrl=SN;;2024-06-02;1;707;745;;857;6745c7ddc775afaf7466bbd6;true;true;true;true;;
678780ff59f103dce29e0451;Букварь 1994г.;https://www.avito.ru/krasnodar/knigi_i_zhurnaly/bukvar_1994g_3876101570;;2024-06-09;1;650;650;109;857;6745c7ddc775afaf7466bbd8;true;true;true;true;;
678780ff59f103dce29e0451;Набор книг 2шт.;https://www.avito.ru/sankt-peterburg/knigi_i_zhurnaly/sborniki_po_muzyke_noty_3657514836;0000204116867;2024-06-09;1;715;715;109;931;6745c7ddc775afaf7466bbd8;true;true;true;true;;
678780ff59f103dce29e047e;Ксиноксин 15%;https://www.wildberries.ru/catalog/208295378/detail.aspx?targetUrl=SN;;2024-06-05;1;2477;2608;1;2870;6745c7ddc775afaf7466bbd6;true;true;true;true;;
